id,url,tag_name,tag_url,created
1,http://www.lcbo.com/lcbo/product/bud-light/1107,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
2,http://www.lcbo.com/lcbo/product/bud-light/1107,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:50"
3,http://www.lcbo.com/lcbo/product/bud-light/1107,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:50"
4,http://www.lcbo.com/lcbo/product/kronenbourg-1664/6106,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
5,http://www.lcbo.com/lcbo/product/kronenbourg-1664/6106,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:50"
6,http://www.lcbo.com/lcbo/product/kronenbourg-1664/6106,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:50"
7,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/37861,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
8,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/37861,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:50"
9,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/37861,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:50"
10,http://www.lcbo.com/lcbo/product/old-milwaukee-ice/586677,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
11,http://www.lcbo.com/lcbo/product/old-milwaukee-ice/586677,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:50"
12,http://www.lcbo.com/lcbo/product/old-milwaukee-ice/586677,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:50"
13,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/525188,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
14,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/525188,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:50"
15,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/525188,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:50"
16,http://www.lcbo.com/lcbo/product/wernesgruner-pilsner/427831,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:50"
17,http://www.lcbo.com/lcbo/product/wernesgruner-pilsner/427831,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
18,http://www.lcbo.com/lcbo/product/wernesgruner-pilsner/427831,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
19,http://www.lcbo.com/lcbo/product/gosser-beer/469262,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
20,http://www.lcbo.com/lcbo/product/gosser-beer/469262,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
21,http://www.lcbo.com/lcbo/product/gosser-beer/469262,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
22,http://www.lcbo.com/lcbo/product/holsten-premium-pilsner/288365,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
23,http://www.lcbo.com/lcbo/product/holsten-premium-pilsner/288365,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
24,http://www.lcbo.com/lcbo/product/holsten-premium-pilsner/288365,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
25,http://www.lcbo.com/lcbo/product/beck-s/322362,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
26,http://www.lcbo.com/lcbo/product/beck-s/322362,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
27,http://www.lcbo.com/lcbo/product/beck-s/322362,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
28,http://www.lcbo.com/lcbo/product/dab-original/254946,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
29,http://www.lcbo.com/lcbo/product/dab-original/254946,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
30,http://www.lcbo.com/lcbo/product/dab-original/254946,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
31,http://www.lcbo.com/lcbo/product/holsten-maibock/432856,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
32,http://www.lcbo.com/lcbo/product/holsten-maibock/432856,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
33,http://www.lcbo.com/lcbo/product/holsten-maibock/432856,BOCK,http://www.lcbo.com/lcbo/catalog/bock/11090,"2018-06-11 03:03:51"
34,http://www.lcbo.com/lcbo/product/holsten-festbock/334276,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
35,http://www.lcbo.com/lcbo/product/holsten-festbock/334276,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
36,http://www.lcbo.com/lcbo/product/holsten-festbock/334276,BOCK,http://www.lcbo.com/lcbo/catalog/bock/11090,"2018-06-11 03:03:51"
37,http://www.lcbo.com/lcbo/product/crest-super-lager/456202,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
38,http://www.lcbo.com/lcbo/product/crest-super-lager/456202,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
39,http://www.lcbo.com/lcbo/product/crest-super-lager/456202,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
40,http://www.lcbo.com/lcbo/product/bitburger-premium-pilsner/394536,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
41,http://www.lcbo.com/lcbo/product/bitburger-premium-pilsner/394536,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
42,http://www.lcbo.com/lcbo/product/bitburger-premium-pilsner/394536,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
43,http://www.lcbo.com/lcbo/product/sol/415661,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
44,http://www.lcbo.com/lcbo/product/sol/415661,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
45,http://www.lcbo.com/lcbo/product/sol/415661,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
46,http://www.lcbo.com/lcbo/product/samuel-adams-boston-lager/307330,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
47,http://www.lcbo.com/lcbo/product/samuel-adams-boston-lager/307330,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
48,http://www.lcbo.com/lcbo/product/samuel-adams-boston-lager/307330,"AMBER LAGER",http://www.lcbo.com/lcbo/catalog/amber-lager/55010,"2018-06-11 03:03:51"
49,http://www.lcbo.com/lcbo/product/sagres-pilsener/163816,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
50,http://www.lcbo.com/lcbo/product/sagres-pilsener/163816,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
51,http://www.lcbo.com/lcbo/product/sagres-pilsener/163816,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
52,http://www.lcbo.com/lcbo/product/moosehead-lager/613497,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
53,http://www.lcbo.com/lcbo/product/moosehead-lager/613497,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
54,http://www.lcbo.com/lcbo/product/moosehead-lager/613497,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
55,http://www.lcbo.com/lcbo/product/corona-extra/550764,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
56,http://www.lcbo.com/lcbo/product/corona-extra/550764,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
57,http://www.lcbo.com/lcbo/product/corona-extra/550764,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
58,http://www.lcbo.com/lcbo/product/sleeman-original-draught/612259,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
59,http://www.lcbo.com/lcbo/product/sleeman-original-draught/612259,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
60,http://www.lcbo.com/lcbo/product/sleeman-original-draught/612259,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
61,http://www.lcbo.com/lcbo/product/warsteiner-premium-pilsener/556720,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
62,http://www.lcbo.com/lcbo/product/warsteiner-premium-pilsener/556720,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:51"
63,http://www.lcbo.com/lcbo/product/warsteiner-premium-pilsener/556720,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:51"
64,http://www.lcbo.com/lcbo/product/kronenbourg-1664/506741,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:51"
65,http://www.lcbo.com/lcbo/product/kronenbourg-1664/506741,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
66,http://www.lcbo.com/lcbo/product/kronenbourg-1664/506741,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
67,http://www.lcbo.com/lcbo/product/coronita-extra/611566,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
68,http://www.lcbo.com/lcbo/product/coronita-extra/611566,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
69,http://www.lcbo.com/lcbo/product/coronita-extra/611566,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
70,http://www.lcbo.com/lcbo/product/molson-canadian/900621,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
71,http://www.lcbo.com/lcbo/product/molson-canadian/900621,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
72,http://www.lcbo.com/lcbo/product/molson-canadian/900621,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
73,http://www.lcbo.com/lcbo/product/molson-canadian/904409,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
74,http://www.lcbo.com/lcbo/product/molson-canadian/904409,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
75,http://www.lcbo.com/lcbo/product/molson-canadian/904409,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
76,http://www.lcbo.com/lcbo/product/sleeman-clear-20/698209,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
77,http://www.lcbo.com/lcbo/product/sleeman-clear-20/698209,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
78,http://www.lcbo.com/lcbo/product/sleeman-clear-20/698209,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:52"
79,http://www.lcbo.com/lcbo/product/coors-light/906628,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
80,http://www.lcbo.com/lcbo/product/coors-light/906628,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
81,http://www.lcbo.com/lcbo/product/coors-light/906628,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:52"
82,http://www.lcbo.com/lcbo/product/budweiser/902619,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
83,http://www.lcbo.com/lcbo/product/budweiser/902619,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
84,http://www.lcbo.com/lcbo/product/budweiser/902619,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
85,http://www.lcbo.com/lcbo/product/coors-light/906560,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
86,http://www.lcbo.com/lcbo/product/coors-light/906560,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
87,http://www.lcbo.com/lcbo/product/coors-light/906560,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:52"
88,http://www.lcbo.com/lcbo/product/radeberger-pilsner/676056,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
89,http://www.lcbo.com/lcbo/product/radeberger-pilsner/676056,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
90,http://www.lcbo.com/lcbo/product/radeberger-pilsner/676056,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
91,http://www.lcbo.com/lcbo/product/stiegl-bier/676106,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
92,http://www.lcbo.com/lcbo/product/stiegl-bier/676106,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
93,http://www.lcbo.com/lcbo/product/stiegl-bier/676106,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
94,http://www.lcbo.com/lcbo/product/labatt-blue/696468,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
95,http://www.lcbo.com/lcbo/product/labatt-blue/696468,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
96,http://www.lcbo.com/lcbo/product/labatt-blue/696468,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
97,http://www.lcbo.com/lcbo/product/bud-light/908665,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
98,http://www.lcbo.com/lcbo/product/bud-light/908665,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
99,http://www.lcbo.com/lcbo/product/bud-light/908665,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:52"
100,http://www.lcbo.com/lcbo/product/moosehead-lager/911396,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
101,http://www.lcbo.com/lcbo/product/moosehead-lager/911396,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
102,http://www.lcbo.com/lcbo/product/moosehead-lager/911396,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
103,http://www.lcbo.com/lcbo/product/coors-light/906669,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
104,http://www.lcbo.com/lcbo/product/coors-light/906669,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
105,http://www.lcbo.com/lcbo/product/coors-light/906669,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:52"
106,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/921478,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
107,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/921478,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
108,http://www.lcbo.com/lcbo/product/pabst-blue-ribbon/921478,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
109,http://www.lcbo.com/lcbo/product/james-ready-55/140509,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
110,http://www.lcbo.com/lcbo/product/james-ready-55/140509,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
111,http://www.lcbo.com/lcbo/product/james-ready-55/140509,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
112,http://www.lcbo.com/lcbo/product/waterloo-dark/86439,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
113,http://www.lcbo.com/lcbo/product/waterloo-dark/86439,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
114,http://www.lcbo.com/lcbo/product/waterloo-dark/86439,"DARK LAGER",http://www.lcbo.com/lcbo/catalog/dark-lager/11118,"2018-06-11 03:03:52"
115,http://www.lcbo.com/lcbo/product/muskoka-craft-lager/175810,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
116,http://www.lcbo.com/lcbo/product/muskoka-craft-lager/175810,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:52"
117,http://www.lcbo.com/lcbo/product/muskoka-craft-lager/175810,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:52"
118,http://www.lcbo.com/lcbo/product/bud-light-lime/180810,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:52"
119,http://www.lcbo.com/lcbo/product/bud-light-lime/180810,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
120,http://www.lcbo.com/lcbo/product/bud-light-lime/180810,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:53"
121,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/143891,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
122,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/143891,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
123,http://www.lcbo.com/lcbo/product/peroni-nastro-azzurro/143891,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
124,http://www.lcbo.com/lcbo/product/birra-moretti/174094,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
125,http://www.lcbo.com/lcbo/product/birra-moretti/174094,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
126,http://www.lcbo.com/lcbo/product/birra-moretti/174094,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
127,http://www.lcbo.com/lcbo/product/laker-ice/142620,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
128,http://www.lcbo.com/lcbo/product/laker-ice/142620,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
129,http://www.lcbo.com/lcbo/product/laker-ice/142620,"STRONG LAGER",http://www.lcbo.com/lcbo/catalog/strong-lager/55007,"2018-06-11 03:03:53"
130,http://www.lcbo.com/lcbo/product/hop-city-barking-squirrel-lager/267773,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
131,http://www.lcbo.com/lcbo/product/hop-city-barking-squirrel-lager/267773,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
132,http://www.lcbo.com/lcbo/product/hop-city-barking-squirrel-lager/267773,"AMBER LAGER",http://www.lcbo.com/lcbo/catalog/amber-lager/55010,"2018-06-11 03:03:53"
133,http://www.lcbo.com/lcbo/product/spaten-original-munich-beer/249433,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
134,http://www.lcbo.com/lcbo/product/spaten-original-munich-beer/249433,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
135,http://www.lcbo.com/lcbo/product/spaten-original-munich-beer/249433,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
136,http://www.lcbo.com/lcbo/product/hacker-pschorr-munich-gold/247478,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
137,http://www.lcbo.com/lcbo/product/hacker-pschorr-munich-gold/247478,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
138,http://www.lcbo.com/lcbo/product/hacker-pschorr-munich-gold/247478,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
139,http://www.lcbo.com/lcbo/product/karlovacko-beer/243725,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
140,http://www.lcbo.com/lcbo/product/karlovacko-beer/243725,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
141,http://www.lcbo.com/lcbo/product/karlovacko-beer/243725,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
142,http://www.lcbo.com/lcbo/product/tennent-s-export-lager/268011,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
143,http://www.lcbo.com/lcbo/product/tennent-s-export-lager/268011,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
144,http://www.lcbo.com/lcbo/product/tennent-s-export-lager/268011,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
145,http://www.lcbo.com/lcbo/product/michelob-ultra/284562,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
146,http://www.lcbo.com/lcbo/product/michelob-ultra/284562,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
147,http://www.lcbo.com/lcbo/product/michelob-ultra/284562,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:53"
148,http://www.lcbo.com/lcbo/product/budweiser/311787,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
149,http://www.lcbo.com/lcbo/product/budweiser/311787,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
150,http://www.lcbo.com/lcbo/product/budweiser/311787,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
151,http://www.lcbo.com/lcbo/product/corona-extra/186510,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
152,http://www.lcbo.com/lcbo/product/corona-extra/186510,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
153,http://www.lcbo.com/lcbo/product/corona-extra/186510,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
154,http://www.lcbo.com/lcbo/product/hofbrau-original-lager/319202,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
155,http://www.lcbo.com/lcbo/product/hofbrau-original-lager/319202,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
156,http://www.lcbo.com/lcbo/product/hofbrau-original-lager/319202,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
157,http://www.lcbo.com/lcbo/product/birra-moretti/296889,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
158,http://www.lcbo.com/lcbo/product/birra-moretti/296889,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
159,http://www.lcbo.com/lcbo/product/birra-moretti/296889,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
160,http://www.lcbo.com/lcbo/product/bud-light/311779,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
161,http://www.lcbo.com/lcbo/product/bud-light/311779,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
162,http://www.lcbo.com/lcbo/product/bud-light/311779,"LIGHT LAGER",http://www.lcbo.com/lcbo/catalog/light-lager/55009,"2018-06-11 03:03:53"
163,http://www.lcbo.com/lcbo/product/krombacher-pilsner/284463,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
164,http://www.lcbo.com/lcbo/product/krombacher-pilsner/284463,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
165,http://www.lcbo.com/lcbo/product/krombacher-pilsner/284463,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
166,http://www.lcbo.com/lcbo/product/kaiser-beer/32359,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
167,http://www.lcbo.com/lcbo/product/kaiser-beer/32359,LAGER,http://www.lcbo.com/lcbo/catalog/lager/11027,"2018-06-11 03:03:53"
168,http://www.lcbo.com/lcbo/product/kaiser-beer/32359,"PALE LAGER",http://www.lcbo.com/lcbo/catalog/pale-lager/11124,"2018-06-11 03:03:53"
169,http://www.lcbo.com/lcbo/product/hacker-pschorr-munich-gold-lager/308403,"BEER & CIDER",http://www.lcbo.com/content/lcbo/en/catalog/beer.html,"2018-06-11 03:03:53"
